date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2020-01-02,5.9710774421691895,5.9977498054504395,5.9977498054504395,5.918000221252441,5.96875,237536000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9223557068751407,12.470000267028809,0.009351922893854558,0.01876296776545372,0.019591947373715612,1.5633439311809907,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,,,,,,,
2020-01-03,5.8755035400390625,5.901750087738037,5.9457502365112305,5.852499961853027,5.877500057220459,205384000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.891586566582704,14.020000457763672,-0.007572233484322677,-0.011243206538388728,-0.016005955704448183,1.4927214985123634,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.016005955704448183,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-01-06,5.900144100189209,5.926499843597412,5.9317498207092285,5.781750202178955,5.808000087738037,262636000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.899519180640196,13.850000381469727,0.0038150521769082513,0.0023825127726677664,0.004193629938820553,1.5063987332784978,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.004193629938820553,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-07,5.971574783325195,5.9982500076293945,6.044250011444092,5.909749984741211,5.954999923706055,314856000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9225160280863443,13.789999961853027,-0.0028117773480448305,-0.0004321620201213072,0.012106667666497373,1.4937200686222376,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.012106667666497373,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-08,5.982774257659912,6.009500026702881,6.051000118255615,5.953750133514404,5.99399995803833,277108000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9261218034304104,13.449999809265137,0.005329536027487647,0.01070044886602628,0.0018755502120080259,1.4729493433964287,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.0018755502120080259,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-09,6.048482894897461,6.075500011444092,6.148250102996826,6.021500110626221,6.096250057220459,255112000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.947275644693619,12.539999961853027,0.006780649119067839,0.011335659655418384,0.010982608278216732,1.4567384918102675,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.010982608278216732,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-10,6.080836772918701,6.107999801635742,6.213749885559082,6.09375,6.1832499504089355,316296000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9576922441140199,12.5600004196167,-0.002877705369570993,-0.002326332044126689,0.005349319419049037,1.343947377452492,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.005349319419049037,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-13,6.271485805511475,6.299499988555908,6.324749946594238,6.168749809265137,6.191500186920166,319840000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,2.0190705091525345,12.319999694824219,0.006877347366428754,0.012506627708101625,0.031352356440627505,1.3805858379367932,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,0.031352356440627505,0.0,0.0,0.0,0.0,1.0,0.0
2020-01-14,6.154509544372559,6.182000160217285,6.2820000648498535,6.168749809265137,6.256499767303467,359088000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9814103077619503,12.390000343322754,-0.0015246225991427664,-0.004710530241728739,-0.018652246773883774,1.4139476698359132,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.018652246773883774,-0.0,0.0,0.0,-0.0,1.0,0.0
2020-01-15,6.1119489669799805,6.139249801635742,6.217249870300293,6.113249778747559,6.19474983215332,263104000,NVDA,35082000000.0,,0.78,,,,,,,,,,15.0,0.5,10.0,55.0396214582977,1.9677082697550454,12.420000076293945,0.0022598570981489097,0.0011569268850775138,-0.006915295612033856,1.3916477560417677,40.0,,50.0,,,False,,55.0,53.04003601545995,56.95996398454005,1.5,50.0,,,0.44067379618447167,0.251961895491335,0.30736430832419326,-0.28350000381469725,-0.16570085877071747,18.450158203013867,False,False,50.0,50.0,4.171241170280867,38.63426157762076,31.791685359507763,0.23973679755674876,0.02588376117894431,0.03145476525361168,0.0,0.0,0.0,0.0,0.0,False,0.0,,,,,0.0,0,0.0,-0.006915295612033856,-0.0,0.0,0.0,-0.0,1.0,0.0
